model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen
gcresnet33ts,19880698,25.435111424,5.165285376,0.345332736,4.507966976,0.033145257305,2.485894297884,3.469022512435913,0,0.7051411290322581,1.5524874687194825,0.9886363636363636,0.7142137096774194,0.733366935483871,0.7273185483870968,0.7641129032258065,0.71875,0.7358870967741935,0.7298387096774194,0.7308467741935484,0.7106854838709677,0.0,Other,0,derma_small,0.6287289525515589
cs3darknet_focus_l,21151720,25.435111424,3.812622336,0.366089728,3.558042624,0.027605784129,2.374097435076,2.923501253128052,0,0.1592741935483871,1.3312971115112304,0.6704545481638475,0.6693548387096774,0.6764112903225806,0.6628024193548387,0.6683467741935484,0.6789314516129032,0.6638104838709677,0.6779233870967742,0.6502016129032258,0.6955645161290323,0.0,CNN,0,derma_small,0.6274445881569795
legacy_senet154,115088984,25.435111424,18.148753408,1.851948544,16.597905408,0.030136924003,4.008210892428,18.96410870552063,0,0.1975806451612903,8.628219389915467,0.6787743514234369,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6844758064516129,0.6875,0.6693548387096774,0.6970766129032258,0.0,CNN,0,derma_small,0.6232124533424312
seresnext26d_32x4d,16809512,25.435111424,4.783603712,0.278404608,4.156134912,0.035567130624,2.863154015204,3.675194025039673,0,0.6733870967741935,1.6088050603866575,0.9900568181818182,0.7273185483870968,0.7253024193548387,0.7288306451612904,0.7247983870967742,0.7202620967741935,0.7540322580645161,0.7308467741935484,0.7590725806451613,0.7081653225806451,0.0,Other,0,derma_small,0.6212644657095994
seresnext101d_32x8d,93588280,25.435111424,14.42840576,1.526068224,13.385281024,0.022542065525,2.96428161648,14.107759952545166,0,0.1098790322580645,6.456820750236512,0.6690340936183929,0.6693548387096774,0.6693548387096774,0.6698588709677419,0.6693548387096774,0.6688508064516129,0.6693548387096774,0.6693548387096774,0.6774193548387096,0.6698588709677419,0.0,Other,0,derma_small,0.6153099273459971
resnetv2_50,25549352,25.435111424,4.198498304,0.40399104,3.596408832,0.034152873008,2.476083293059,3.677911520004273,0,0.670866935483871,1.7235608339309691,0.7449269511482932,0.6738911290322581,0.6824596774193549,0.6784274193548387,0.703125,0.6970766129032258,0.7001008064516129,0.6869959677419355,0.6764112903225806,0.6975806451612904,0.0,CNN,0,derma_small,0.6149794113419199
resnetrs200,93209992,25.435111424,16.16904192,1.510508544,15.452388864,0.022804518424,3.010196431912,14.234246730804443,0,0.0514112903225806,6.5445170402526855,0.660105521028692,0.6290322580645161,0.5997983870967742,0.6693548387096774,0.6517137096774194,0.670866935483871,0.6693548387096774,0.6698588709677419,0.6663306451612904,0.6693548387096774,0.0,CNN,0,derma_small,0.6142645471897633
seresnextaa101d_32x8d,93588280,25.435111424,15.126757376,1.525019648,14.13933824,0.023733068206,3.120898469117,14.918086051940918,0,0.063508064516129,6.81321427822113,0.6672077937559648,0.6698588709677419,0.6693548387096774,0.6693548387096774,0.6648185483870968,0.6577620967741935,0.6688508064516129,0.6688508064516129,0.672883064516129,0.6688508064516129,0.0,Other,0,derma_small,0.6117518833862318
gernet_l,31078280,25.435111424,2.701131776,0.507369984,2.37111296,0.027314937906,1.857415777585,2.8765792846679688,0,0.3069556451612903,1.2739744424819943,0.687500002709302,0.6693548387096774,0.6668346774193549,0.6693548387096774,0.6693548387096774,0.6743951612903226,0.6784274193548387,0.6693548387096774,0.670866935483871,0.6764112903225806,0.0,CNN,1,derma_small,0.6107973558392026
selecsls42b,32458248,25.435111424,2.71581184,0.548680704,2.488883712,0.024752163914,1.683147146153,2.665914535522461,0,0.1098790322580645,1.2016316890716552,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,CNN,0,derma_small,0.6099768802572979
gluon_resnet34_v1b,21797672,25.435111424,2.292187136,0.38345216,1.657467904,0.023529084483,1.929384927577,2.5261542797088623,0,0.1164314516129032,1.1625243425369265,0.6657873392105103,0.3714717741935484,0.6300403225806451,0.6607862903225806,0.6643145161290323,0.6658266129032258,0.6693548387096774,0.6693548387096774,0.672883064516129,0.6663306451612904,0.0,CNN,0,derma_small,0.609894366914339
swinv2_base_window8_256,87918816,25.435111424,13.899923456,1.448870912,13.46536448,0.026388418849,3.404106031461,16.647680521011353,0,0.6693548387096774,8.01566116809845,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,Other,0,derma_small,0.606420725218405
selecsls60,30670768,25.435111424,2.982150144,0.51947008,2.844494848,0.027076966881,1.841233747886,2.9300663471221924,0,0.1098790322580645,1.3550121784210205,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,CNN,0,derma_small,0.6049366344278433
ecaresnetlight,30162046,25.435111424,4.179623936,0.492564992,3.758538752,0.035883352002,2.475951288156,3.745945453643799,0,0.1028225806451613,1.7082032203674316,0.6732954572547566,0.3382056451612903,0.6683467741935484,0.6804435483870968,0.6743951612903226,0.5952620967741935,0.6723790322580645,0.6789314516129032,0.6713709677419355,0.688508064516129,0.0,Other,0,derma_small,0.6033611245778067
ecaresnet50t,25573814,25.435111424,5.628755968,0.42280704,5.148889088,0.04405435317,3.348130840949,4.60988450050354,0,0.6703629032258065,2.088320732116699,0.7727272754365747,0.6733870967741935,0.6915322580645161,0.6854838709677419,0.6890120967741935,0.639616935483871,0.7051411290322581,0.6955645161290323,0.6401209677419355,0.7066532258064516,0.0,Other,1,derma_small,0.6023011205949469
dla60x,17352344,25.435111424,6.824132608,0.286793216,5.580062208,0.050303661102,3.823078243732,5.075719118118286,0,0.5428427419354839,2.1368150234222414,0.9586038968779824,0.5231854838709677,0.7086693548387096,0.7373991935483871,0.7414314516129032,0.7121975806451613,0.7303427419354839,0.7253024193548387,0.7303427419354839,0.7212701612903226,0.0,CNN,0,derma_small,0.6021459407648826
nasnetalarge,88753150,25.435111424,21.130903552,1.41222656,20.245244416,0.027605890454,3.643977539892,17.27717614173889,0,0.1078629032258064,7.34463860988617,0.7282873392105103,0.6693548387096774,0.6683467741935484,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6244959677419355,0.6043346774193549,0.6663306451612904,0.0,Other,0,derma_small,0.6010735019296056
resnetrs270,129861448,25.435111424,20.963131392,2.10300928,20.127318528,0.029881980263,3.974303374969,18.654188871383667,0,0.1290322580645161,8.583582305908203,0.6692370149222288,0.6476814516129032,0.6522177419354839,0.6693548387096774,0.670866935483871,0.6743951612903226,0.6703629032258065,0.6638104838709677,0.6754032258064516,0.6703629032258065,0.0,CNN,0,derma_small,0.5998671189458823
selecsls60b,32774064,25.435111424,3.126853632,0.557958656,2.881550848,0.027313703524,1.85733183964,2.936602830886841,0,0.2489919354838709,1.3537495851516723,0.660105521028692,0.5992943548387096,0.6688508064516129,0.5337701612903226,0.6265120967741935,0.6643145161290323,0.6693548387096774,0.6688508064516129,0.6693548387096774,0.6638104838709677,0.0,CNN,0,derma_small,0.5994214932500523
cs3sedarknet_l,21913592,25.435111424,4.710203392,0.380670976,4.062101504,0.031082944114,2.564342889429,3.2958874702453613,0,0.0756048387096774,1.4792622566223144,0.6501623392105103,0.6471774193548387,0.6391129032258065,0.6527217741935484,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6446572580645161,0.6693548387096774,0.6693548387096774,0.0,Other,1,derma_small,0.5964442330161963
resnet51q,35696920,25.435111424,7.1827456,0.595603968,6.17425408,0.049052750395,3.237481526069,5.532289028167725,0,0.2842741935483871,2.737143111228943,0.760754872452129,0.671875,0.6733870967741935,0.6869959677419355,0.6965725806451613,0.6985887096774194,0.6910282258064516,0.6522177419354839,0.577116935483871,0.7111895161290323,0.0,CNN,0,derma_small,0.5961787336263117
densenet201,20013928,25.435111424,9.430892544,0.329977344,8.87023104,0.061306603553,4.59799526646,6.543915271759033,0,0.7056451612903226,2.9622424125671385,0.9728084423325278,0.6058467741935484,0.7202620967741935,0.71875,0.6965725806451613,0.7137096774193549,0.7147177419354839,0.7253024193548387,0.7505040322580645,0.7394153225806451,0.0,CNN,0,derma_small,0.5957718354383874
dpn98,61570728,25.435111424,12.127830016,0.9828608,10.185701888,0.019706366571,2.699772220238,12.32647967338562,0,0.033266129032258,5.305520176887512,0.5931412360884927,0.1184475806451613,0.6113911290322581,0.5267137096774194,0.6643145161290323,0.4868951612903225,0.4304435483870967,0.3891129032258064,0.5932459677419355,0.641633064516129,0.0,CNN,0,derma_small,0.5954827705063485
cspresnet50,21616168,25.435111424,4.385144832,0.375137792,4.136752128,0.029069136,2.383669151968,3.141011476516724,0,0.5236895161290323,1.4677865505218506,0.6862824694676832,0.6159274193548387,0.6693548387096774,0.6688508064516129,0.6693548387096774,0.6658266129032258,0.672883064516129,0.6496975806451613,0.6698588709677419,0.6628024193548387,0.0,Other,1,derma_small,0.5948031707913296
gcresnet50t,25897080,25.435111424,4.86539264,0.427275776,4.188853248,0.038856689161,3.030821754583,4.120487451553345,0,0.2111895161290322,1.8935601472854613,0.7288961058313196,0.4380040322580645,0.6698588709677419,0.6743951612903226,0.6774193548387096,0.6764112903225806,0.6839717741935484,0.6784274193548387,0.6789314516129032,0.6824596774193549,0.0,Other,0,derma_small,0.5919943661955412
resnetaa50,25557032,25.435111424,4.777312256,0.420923904,4.085200896,0.039691547079,3.036403351508,4.255964756011963,0,0.1622983870967742,1.9828129053115844,0.7104301967404105,0.6688508064516129,0.672883064516129,0.6703629032258065,0.671875,0.6633064516129032,0.6376008064516129,0.6809475806451613,0.6774193548387096,0.6839717741935484,0.0,CNN,0,derma_small,0.5916210400378256
regnetv_040,20640640,25.435111424,7.2351744,0.36993024,6.716689408,0.044023987265,3.47789499397,4.56792688369751,0,0.6703629032258065,2.024297070503235,0.9529220786961642,0.6980846774193549,0.6895161290322581,0.7152217741935484,0.6985887096774194,0.688508064516129,0.7258064516129032,0.7157258064516129,0.7278225806451613,0.6854838709677419,0.0,CNN,0,derma_small,0.5843173389620627
adv_inception_v3,23834568,25.435111424,3.015704576,0.3952384,2.6130432,0.028288847975,2.206530142075,2.890633344650269,0,0.2888104838709677,1.2511619091033936,0.6617288968779824,0.5619959677419355,0.5710685483870968,0.6592741935483871,0.6658266129032258,0.65625,0.65625,0.6638104838709677,0.6648185483870968,0.6466733870967742,0.0,CNN,0,derma_small,0.5819314344474279
repvgg_a2,28210600,25.435111424,2.413821952,0.477597184,2.080165888,0.036300830731,2.486606905041,3.834076166152954,0,0.1300403225806451,1.7594321966171265,0.6643668846650557,0.3064516129032258,0.5705645161290323,0.6512096774193549,0.5277217741935484,0.6628024193548387,0.6648185483870968,0.6592741935483871,0.6587701612903226,0.6622983870967742,0.0,CNN,1,derma_small,0.5795588943910982
legacy_seresnet50,28088024,25.435111424,5.532286976,0.461699584,4.790603776,0.040581699489,3.185663409907,4.296776533126831,0,0.1129032258064516,1.9562642097473144,0.6643668846650557,0.3876008064516129,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,CNN,0,derma_small,0.5772297989437056
resnetblur50,25557032,25.435111424,5.458886656,0.421687808,4.737941504,0.041512529123,3.0719271551,4.446077585220337,0,0.1073588709677419,2.07901074886322,0.6586850664832375,0.5241935483870968,0.6693548387096774,0.5841733870967742,0.6693548387096774,0.6698588709677419,0.6678427419354839,0.6693548387096774,0.672883064516129,0.6693548387096774,0.0,CNN,0,derma_small,0.5754132749918407
ecaresnet50d,25576350,25.435111424,5.6623104,0.423501312,5.182472704,0.044193766843,3.447113813763,4.628261566162109,0,0.6693548387096774,2.099765491485596,0.6674107150598005,0.6693548387096774,0.6693548387096774,0.672883064516129,0.6738911290322581,0.6784274193548387,0.6285282258064516,0.6315524193548387,0.6819556451612904,0.672883064516129,0.0,Other,1,derma_small,0.5732499394751583
pnasnet5large,86057668,25.435111424,22.63875584,1.362314752,21.730094592,0.026556200437,3.425749856393,16.626624584197998,0,0.3956653225806452,7.329276537895202,0.6643668846650557,0.1451612903225806,0.6663306451612904,0.6360887096774194,0.5604838709677419,0.6693548387096774,0.6693548387096774,0.6159274193548387,0.6658266129032258,0.6320564516129032,0.0,Other,0,derma_small,0.5722870919516846
lamhalobotnet50ts_256,22569824,25.435111424,6.98351616,0.371887616,6.460246016,0.052454869985,4.248844468767,5.324109554290772,0,0.0403225806451612,2.2991053581237795,0.6686282483014193,0.5841733870967742,0.2399193548387097,0.1688508064516129,0.359375,0.4329637096774194,0.6693548387096774,0.6839717741935484,0.6688508064516129,0.6880040322580645,0.0,Other,0,derma_small,0.5703456970648049
xception41,26969560,25.435111424,8.873050112,0.442939392,7.867951616,0.055491892974,4.356113598455,5.722597360610962,0,0.203125,2.531883406639099,0.7075892876495015,0.6320564516129032,0.6748991935483871,0.6779233870967742,0.6829637096774194,0.6612903225806451,0.6779233870967742,0.6340725806451613,0.6713709677419355,0.6945564516129032,0.0,CNN,0,derma_small,0.5701324851873558
resnetrs50,35691912,25.435111424,5.863636992,0.583621632,5.350928896,0.045220467405,3.029771316139,4.732577085494995,0,0.1754032258064516,2.13923556804657,0.6700487028468739,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6688508064516129,0.6693548387096774,0.6713709677419355,0.6789314516129032,0.6693548387096774,0.6693548387096774,0.0,CNN,0,derma_small,0.568289271258793
res2next50,24671464,25.435111424,6.043992064,0.403720704,5.48699904,0.053056355115,4.058811166315,5.339897394180298,0,0.033266129032258,2.306881642341614,0.6714691573923285,0.6693548387096774,0.671875,0.6839717741935484,0.6703629032258065,0.6683467741935484,0.6769153225806451,0.6769153225806451,0.6804435483870968,0.6804435483870968,0.0,CNN,0,derma_small,0.5629741868324323
gluon_seresnext50_32x4d,27559896,25.435111424,6.601834496,0.453556736,6.05891584,0.05286159724,4.096773786091,5.466716051101685,0,0.1184475806451613,2.4462890148162844,0.6663961058313196,0.4203629032258064,0.6360887096774194,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6713709677419355,0.6789314516129032,0.0,CNN,0,derma_small,0.5620793280166886
resnext50d_32x4d,25048136,25.435111424,6.094323712,0.412048896,5.431085568,0.048562962344,3.715066619342,5.091765880584717,0,0.2802419354838709,2.2861700773239138,0.6672077937559648,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6698588709677419,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,CNN,0,derma_small,0.5620168979727558
xception41p,26907752,25.435111424,6.94157312,0.441193472,5.967741952,0.048984204625,3.845260063042,5.060241460800171,0,0.1098790322580645,2.244736075401306,0.660105521028692,0.6698588709677419,0.6668346774193549,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.4732862903225806,0.6693548387096774,0.1547379032258064,0.6693548387096774,0.0,CNN,0,derma_small,0.5612362246634298
resnet34d,21816904,25.435111424,2.315255808,0.384555008,2.007109632,0.025938295938,2.126940266932,2.771596193313598,0,0.407258064516129,1.2618083477020263,0.7272727299820293,0.5504032258064516,0.6612903225806451,0.5851814516129032,0.6774193548387096,0.6517137096774194,0.6154233870967742,0.6995967741935484,0.6809475806451613,0.6159274193548387,0.0,CNN,0,derma_small,0.5589130403715921
resnet26d,16014408,25.435111424,3.374317568,0.266833408,2.95417088,0.02526583981,2.299191422682,2.7093334197998047,0,0.6688508064516129,1.2330942392349242,0.9744318181818182,0.6960685483870968,0.7263104838709677,0.7142137096774194,0.7091733870967742,0.7247983870967742,0.7308467741935484,0.7066532258064516,0.7101814516129032,0.610383064516129,0.0,CNN,0,derma_small,0.5552143187145177
cs3edgenet_x,47821120,25.435111424,6.276775936,0.796570624,5.780853248,0.055339667888,3.182030903574,5.897629737854004,0,0.033266129032258,2.5964421033859253,0.6686282483014193,0.4148185483870967,0.6698588709677419,0.6693548387096774,0.670866935483871,0.6703629032258065,0.6698588709677419,0.6693548387096774,0.6713709677419355,0.6703629032258065,0.0,Other,1,derma_small,0.5505435565338752
halonet50ts,22733280,25.435111424,7.254048768,0.375858688,6.532261888,0.04766813846,3.908787353691,5.136150598526001,0,0.6693548387096774,2.3895113706588744,0.6686282483014193,0.6134072580645161,0.6678427419354839,0.6617943548387096,0.6320564516129032,0.6658266129032258,0.6789314516129032,0.6688508064516129,0.5630040322580645,0.6537298387096774,0.0,Other,0,derma_small,0.550524220919497
cspdarknet53,27642184,25.435111424,6.828326912,0.47404288,5.62173696,0.043160023455,3.431221864687,4.605339288711548,0,0.6693548387096774,2.1196399688720704,0.6799918846650557,0.6678427419354839,0.6698588709677419,0.6859879032258065,0.6582661290322581,0.6663306451612904,0.6597782258064516,0.6824596774193549,0.1693548387096774,0.6421370967741935,0.0,Other,1,derma_small,0.5489578149483134
halo2botnet50ts_256,22635360,25.435111424,7.279214592,0.374457856,6.572424192,0.053718673661,4.378071903383,5.807377576828003,0,0.6622983870967742,2.763715314865112,0.6489448059688915,0.5126008064516129,0.1517137096774193,0.6698588709677419,0.6597782258064516,0.6411290322580645,0.6381048387096774,0.6693548387096774,0.6290322580645161,0.6648185483870968,0.0,Other,0,derma_small,0.5488637898243314
resnet61q,36846968,25.435111424,7.574913024,0.614078976,6.567128064,0.050071071474,3.20454857434,5.233425378799439,0,0.4390120967741935,2.327723336219788,0.8277191573923285,0.6804435483870968,0.6431451612903226,0.6940524193548387,0.6965725806451613,0.641633064516129,0.610383064516129,0.6310483870967742,0.6350806451612904,0.65625,0.0,CNN,0,derma_small,0.5482831358339929
dpn107,86917800,25.435111424,16.571695104,1.392251392,14.540204032,0.028299731467,3.650665359248,17.822831630706787,0,0.0514112903225806,7.887986540794373,0.6144480542703108,0.5,0.5801411290322581,0.6532258064516129,0.6612903225806451,0.6234879032258065,0.6370967741935484,0.6330645161290323,0.6280241935483871,0.6068548387096774,0.0,CNN,0,derma_small,0.5460783018467689
gluon_inception_v3,23834568,25.435111424,3.015704576,0.3952384,2.6130432,0.028413391341,2.17362443757,2.8878438472747803,0,0.4102822580645161,1.2515636682510376,0.6414366906339471,0.3508064516129032,0.59375,0.2575604838709677,0.3704637096774194,0.5892137096774194,0.6678427419354839,0.6517137096774194,0.6663306451612904,0.6053427419354839,0.0,CNN,0,derma_small,0.5444986271731868
dla102,33268888,25.435111424,7.153385472,0.548086272,6.311981568,0.058045593574,3.947100363041,6.154765129089356,0,0.1965725806451612,2.877419781684876,0.6702516241507097,0.5367943548387096,0.6365927419354839,0.6476814516129032,0.6471774193548387,0.625,0.6113911290322581,0.6330645161290323,0.5967741935483871,0.6678427419354839,0.0,CNN,0,derma_small,0.5437218803617931
ecaresnet101d,44568563,25.435111424,8.193572864,0.731839488,7.697268224,0.070855746652,3.790782445865,7.376123666763306,0,0.1381048387096774,3.3639459371566773,0.6702516241507097,0.5090725806451613,0.5715725806451613,0.6688508064516129,0.6693548387096774,0.5720766129032258,0.6678427419354839,0.6764112903225806,0.6360887096774194,0.6915322580645161,0.0,Other,1,derma_small,0.5408259813257097
dla60,22036632,25.435111424,5.3477376,0.365886976,4.423618048,0.038594894121,3.184078764996,4.073862552642822,0,0.109375,1.870789694786072,0.5870535725897009,0.514616935483871,0.033266129032258,0.4984879032258064,0.6320564516129032,0.5347782258064516,0.6159274193548387,0.4747983870967742,0.6401209677419355,0.6174395161290323,0.0,CNN,0,derma_small,0.5360718969115572
maxxvit_rmlp_nano_rw_256,16779628,25.435111424,6.67942912,0.302027776,5.66371328,0.064362814857,5.696109114866,6.916736364364624,0,0.6693548387096774,3.1800934314727782,0.6704545481638475,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6683467741935484,0.6633064516129032,0.6693548387096774,0.6547379032258065,0.6622983870967742,0.6622983870967742,0.0,Other,0,derma_small,0.5285177348303308
hrnet_w18,21299004,25.435111424,6.5011712,0.350109184,5.692767744,0.069515043313,5.769748594952,7.063754796981812,0,0.110383064516129,2.95729820728302,0.6615259755741466,0.1824596774193548,0.2998991935483871,0.4344758064516129,0.6678427419354839,0.6673387096774194,0.5796370967741935,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,CNN,0,derma_small,0.5256492751141318
res2net50_14w_8s,25059816,25.435111424,5.985271808,0.413704704,5.305048576,0.046123623309,3.413148124864,4.873310089111328,0,0.1043346774193548,2.209924340248108,0.6629464301196012,0.2132056451612903,0.6431451612903226,0.6683467741935484,0.5645161290322581,0.6658266129032258,0.6345766129032258,0.6693548387096774,0.6688508064516129,0.6179435483870968,0.0,CNN,0,derma_small,0.5230631949970544
res2net101_26w_4s,45206688,25.435111424,8.130658304,0.752847872,7.500149248,0.071879893705,3.917454206907,7.504989385604858,0,0.3583669354838709,3.483661913871765,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6582661290322581,0.6693548387096774,0.0,CNN,0,derma_small,0.5218379350908297
darknetaa53,36022984,25.435111424,5.637144576,0.607330304,4.551947264,0.04150174181,2.656111475838,4.427772521972656,0,0.234375,2.005902647972107,0.6542207815430381,0.2867943548387097,0.1834677419354838,0.6638104838709677,0.5957661290322581,0.4606854838709677,0.6693548387096774,0.6678427419354839,0.6693548387096774,0.6008064516129032,0.0,CNN,0,derma_small,0.5165042463775431
xception65p,39819560,25.435111424,9.19601152,0.650714112,7.840218112,0.067456757965,4.283504130807,6.950854539871216,0,0.6693548387096774,3.0847626686096192,0.6659902605143461,0.6693548387096774,0.4924395161290322,0.5892137096774194,0.6673387096774194,0.6693548387096774,0.6723790322580645,0.6759072580645161,0.6713709677419355,0.6532258064516129,0.0,CNN,0,derma_small,0.5162648608865645
gluon_xception65,39916312,25.435111424,11.131682816,0.651783168,10.113138176,0.075734908865,4.847034167381,7.741204738616943,0,0.6693548387096774,3.4370495557785032,0.6643668846650557,0.5604838709677419,0.2293346774193548,0.5670362903225806,0.3719758064516129,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6688508064516129,0.0,CNN,0,derma_small,0.5153536925848292
twins_pcpvt_base,43828456,25.435111424,8.361345024,0.76968448,7.932153856,0.076463869952,4.052585107434,8.587507963180542,0,0.6693548387096774,4.238919115066528,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,Other,0,derma_small,0.5146053326202431
gluon_resnext101_32x4d,44177704,25.435111424,8.055160832,0.720515072,7.61825024,0.074546356986,3.950956920243,7.77399206161499,0,0.1108870967741935,3.5554443359375,0.6674107150598005,0.2384072580645161,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6779233870967742,0.6703629032258065,0.6653225806451613,0.6617943548387096,0.0,CNN,0,derma_small,0.511759796419695
efficientnetv2_rw_m,53236442,25.435111424,13.470007296,0.888015872,12.85074176,0.08272163825,5.376906486253,8.342360496520996,0,0.4037298387096774,3.501430344581604,0.7946428602392023,0.688508064516129,0.6774193548387096,0.7001008064516129,0.6754032258064516,0.6748991935483871,0.6834677419354839,0.686491935483871,0.657258064516129,0.6743951612903226,0.0,CNN,1,derma_small,0.5088525513827598
xception71,42338736,25.435111424,15.407775744,0.690615808,13.566081536,0.097779398368,5.573425706985,10.0570068359375,0,0.0514112903225806,4.4999659061431885,0.7114448059688915,0.6875,0.6910282258064516,0.6890120967741935,0.6880040322580645,0.6970766129032258,0.6764112903225806,0.6764112903225806,0.7026209677419355,0.6955645161290323,0.0,CNN,0,derma_small,0.5023780393560583
gluon_seresnext101_32x4d,48955416,25.435111424,9.592373248,0.796469248,9.173636096,0.084829784964,5.132201990338,8.766839981079102,0,0.6693548387096774,3.947826480865479,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,CNN,0,derma_small,0.501909663487025
densenet161,28681000,25.435111424,11.626610688,0.475303424,10.643923456,0.082486444953,5.609078256824,8.742774248123169,0,0.1098790322580645,4.053050446510315,0.6672077937559648,0.6577620967741935,0.6330645161290323,0.6663306451612904,0.6486895161290323,0.6587701612903226,0.6300403225806451,0.6648185483870968,0.6542338709677419,0.6622983870967742,0.0,CNN,0,derma_small,0.5000741595166
dla169,53389720,25.435111424,10.13972992,0.874687488,9.173154816,0.085615221371,5.479374167756,9.158751726150513,0,0.0559475806451612,4.333122706413269,0.6116071451794017,0.5342741935483871,0.5383064516129032,0.6008064516129032,0.6703629032258065,0.6310483870967742,0.6169354838709677,0.4591733870967742,0.5675403225806451,0.5992943548387096,0.0,CNN,0,derma_small,0.4483369992531214
convnext_tiny_hnf,28589128,25.435111424,5.511315456,0.499510272,5.052087296,0.12998919192,8.904259646505,10.09511923789978,0,0.6693548387096774,2.0881908178329467,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.0,CNN,0,derma_small,0.4429241390992607
dpn92,37668392,25.435111424,8.438939648,0.595831808,7.16241408,0.093955069276,5.966146899048,9.71387219429016,0,0.0534274193548387,4.378165149688721,0.6063311696052551,0.3230846774193548,0.3865927419354839,0.6068548387096774,0.6063508064516129,0.6648185483870968,0.4889112903225806,0.4879032258064516,0.6512096774193549,0.6053427419354839,0.0,CNN,0,derma_small,0.44201610347551246
dpn131,79254504,25.435111424,16.313745408,1.267809792,13.76249088,0.02635351533,3.412780235192,16.493879318237305,0,0.034274193548387,7.178721141815186,0.6371753269975836,0.3271169354838709,0.4904233870967742,0.5095766129032258,0.4375,0.4808467741935484,0.6386088709677419,0.5408266129032258,0.3644153225806452,0.4868951612903225,0.0,CNN,0,derma_small,0.44117114519855066
cs3se_edgenet_x,50721584,25.435111424,6.922698752,0.844010496,6.423872,0.060293410743,3.768338171466,6.351314067840576,0,0.1723790322580645,2.784646344184876,0.6544237028468739,0.3024193548387097,0.6461693548387096,0.6693548387096774,0.6597782258064516,0.6441532258064516,0.6537298387096774,0.6658266129032258,0.6698588709677419,0.5403225806451613,0.0,Other,1,derma_small,0.4367583499391394
dla102x2,41282200,25.435111424,13.849591808,0.676327936,11.667866112,0.112380753998,6.911416370848,11.21216106414795,0,0.0514112903225806,4.769648671150208,0.6217532483014193,0.3639112903225806,0.3835685483870967,0.577116935483871,0.5473790322580645,0.6658266129032258,0.4662298387096774,0.6300403225806451,0.6622983870967742,0.6224798387096774,0.0,CNN,0,derma_small,0.4316877443088794
dla102x,26309272,25.435111424,9.065988096,0.435380736,7.980040704,0.072770387135,5.676090196563,7.445616006851196,0,0.0514112903225806,3.243440365791321,0.6373782483014193,0.3094758064516129,0.6370967741935484,0.4934475806451613,0.6340725806451613,0.6295362903225806,0.6244959677419355,0.6507056451612904,0.4581653225806452,0.5403225806451613,0.0,CNN,0,derma_small,0.4200956877152098
sequencer2d_l,54298216,25.435111424,14.277410816,0.921493504,13.585209344,0.153429265658,9.857830318505,17.24855613708496,0,0.6693548387096774,8.760792970657349,0.6544237028468739,0.6638104838709677,0.6668346774193549,0.6693548387096774,0.6698588709677419,0.6688508064516129,0.6668346774193549,0.6391129032258065,0.6693548387096774,0.6693548387096774,0.0,Other,0,derma_small,0.417459088066178
