model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen,conv_idx,best_test,energy_conv,time_conv,co2_conv,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,pepr_m
swinv2_base_window8_256,87918816,25.435111424,14.168358912,1.448608768,13.46536448,0.155916730333,8.536440985734,95.24864077568054,0,0.6804435483870968,8.118134760856629,0.7482416406614051,0.6814516129032258,0.6945564516129032,0.6925403225806451,0.7026209677419355,0.7268145161290323,0.7258064516129032,0.7253024193548387,0.7293346774193549,0.7368951612903226,0,Other,0,derma,0.4574736936309026,10,0.7368951612903226,15.5916730333,9.524864077568054,0.8536440985734,0.06112247668208672,0.6944487346969063,0.04073737716259167,0.7080510198445572,0.06831497110231337,0.6897733170676961,0.46294762530664224
nasnetalarge,88753150,25.435111424,21.130903552,1.418934272,20.245244416,0.17460818758,9.472494176191,107.27488207817078,0,0.6925403225806451,7.374373054504394,0.7572267637949556,0.6829637096774194,0.719758064516129,0.6995967741935484,0.7061491935483871,0.7172379032258065,0.7258064516129032,0.7348790322580645,0.7298387096774194,0.7106854838709677,0,Other,0,derma,0.4220185377197432,8,0.7348790322580645,21.8260234475,13.409360259771349,1.184061772023875,0.08564587213841517,0.6769049200275231,0.056587785971887086,0.695521036694643,0.0963410743484506,0.6703014686326507,0.383000195806998
resnetrs200,93209992,25.435111424,16.16904192,1.519683584,15.452388864,0.137283583805,7.413313525457,83.65643548965454,0,0.6794354838709677,6.566224861145019,0.7460920239148074,0.6809475806451613,0.6809475806451613,0.6915322580645161,0.6980846774193549,0.7247983870967742,0.7217741935483871,0.7116935483870968,0.734375,0.734375,0,CNN,0,derma,0.4775495825308635,9,0.734375,15.253731533888889,9.295159498850504,0.8237015028285556,0.059793152457338815,0.6929418238806386,0.03930100610407324,0.7066047234505047,0.06665768430441593,0.6884823601855897,0.4356476409582237
seresnext101d_32x8d,93588280,25.435111424,14.42840576,1.537078272,13.385281024,0.136004788852,7.004246625898,83.307199716568,0,0.6844758064516129,6.481607699394226,0.7543912946361385,0.6854838709677419,0.6970766129032258,0.7116935483870968,0.7288306451612904,0.7202620967741935,0.7318548387096774,0.7429435483870968,0.7459677419354839,0.7424395161290323,0,Other,0,derma,0.4843716845179833,9,0.7459677419354839,15.11164320577778,9.25635552406311,0.7782496250997778,0.05923423484307372,0.7042519184116057,0.03712064197394683,0.719268050162117,0.06637771898774643,0.6995342538135455,0.4650789366822823
seresnextaa101d_32x8d,93588280,25.435111424,15.126757376,1.535505408,14.13933824,0.143800857958,7.477644613832,87.84833240509033,0,0.6759072580645161,6.835645127296448,0.7560806083896933,0.6960685483870968,0.6935483870967742,0.7076612903225806,0.7091733870967742,0.7172379032258065,0.7348790322580645,0.7449596774193549,0.7570564516129032,0.7479838709677419,0,Other,0,derma,0.4784557115599512,9,0.7570564516129032,15.977873106444443,9.760925822787817,0.8308494015368889,0.06264163048156071,0.712428752927575,0.039643896711199014,0.728188232535938,0.07001812397817482,0.7075174098904748,0.462534249201216
ecaresnet269d,102093077,25.435111424,19.86002944,1.667828736,19.072327168,0.173975369012,9.177200715387,105.95407843589784,0,0.6769153225806451,8.324315237998963,0.7533694211750814,0.686491935483871,0.7036290322580645,0.7091733870967742,0.7121975806451613,0.717741935483871,0.7253024193548387,0.7278225806451613,0.735383064516129,0.7318548387096774,0,Other,1,derma,0.4352300001970128,9,0.735383064516129,19.33059655688889,11.772675381766426,1.0196889683763333,0.07582987906695976,0.6835495823502394,0.04870268676476464,0.7012312200560648,0.08453261908917938,0.6780644966987938,0.39556790749839776
legacy_senet154,115088984,25.435111424,18.15085056,1.861254656,16.598429696,0.184866885512,9.566861325231,112.7015461921692,0,0.6723790322580645,8.689656925201415,0.754225585558643,0.6844758064516129,0.6905241935483871,0.7006048387096774,0.7076612903225806,0.7147177419354839,0.7222782258064516,0.7263104838709677,0.7323588709677419,0.748991935483871,0,CNN,0,derma,0.4343990417481395,10,0.748991935483871,18.4866885512,11.27015461921692,0.9566861325231,0.07251028867224407,0.6983540795782153,0.045680388671595726,0.7162723367465753,0.08090700121907717,0.6929291184525005,0.42106949728503557
resnetrs270,129861448,25.435111424,20.963131392,2.113232896,20.127318528,0.180650197364,9.393810262907,110.04204940795898,0,0.6784274193548387,8.62963330745697,0.7460966268086542,0.6839717741935484,0.6905241935483871,0.6895161290322581,0.7142137096774194,0.7192540322580645,0.7258064516129032,0.7389112903225806,0.7434475806451613,0.7464717741935484,0,CNN,0,derma,0.4371252423108214,10,0.7464717741935484,18.0650197364,11.004204940795898,0.9393810262907,0.07085161528850412,0.6970823628000385,0.04485024842695491,0.714429436483724,0.0789882110346891,0.6918256998171683,0.3906462513987473
vgg11,132863336,25.435111424,6.3438848,2.105291776,4.5001728,0.04618553924,2.447833579736,29.09751558303833,0,0.6693548387096774,2.0921618223190306,0.8083342536943688,0.6759072580645161,0.686491935483871,0.6970766129032258,0.6869959677419355,0.6839717741935484,0.7051411290322581,0.7127016129032258,0.7071572580645161,0.7147177419354839,0,CNN,0,derma,0.6052167864333251,10,0.7147177419354839,4.618553924,2.909751558303833,0.2447833579735999,0.017958695144585618,0.7021087843195534,0.011529824353272248,0.7065711012450305,0.020587848264839725,0.7003000703473168,0.5837915715101342
vgg13,133047848,25.435111424,7.941914624,2.108507136,5.30769408,0.063677823927,3.374924668148,40.064576625823975,0,0.6688508064516129,2.9837114810943604,0.7649414493068712,0.670866935483871,0.6754032258064516,0.6839717741935484,0.6844758064516129,0.6834677419354839,0.6940524193548387,0.7036290322580645,0.6754032258064516,0.655241935483871,0,CNN,0,derma,0.5244229376618067,8,0.7036290322580645,7.959727990875,5.008072078227997,0.4218655835185,0.031101513158757033,0.6824051980124752,0.02002460503021212,0.6898157444321882,0.035726940897832626,0.6793576612462305,0.5415362010700522
dla46x_c,1068440,25.435111424,3.001024512,0.035175424,2.267537408,0.002208653717,0.331298057532,1.9331178665161133,0,0.532258064516129,0.8300625085830688,0.9985795454545454,0.5297379032258065,0.6582661290322581,0.7212701612903226,0.7162298387096774,0.7222782258064516,0.7288306451612904,0.7217741935483871,0.735383064516129,0.7389112903225806,0,CNN,0,derma_small,0.732548280429496,10,0.7389112903225806,0.2208653716999999,0.1933117866516113,0.0331298057532,0.0006599794329727984,0.7384239457056004,0.0013766285704935985,0.7378954823195812,0.0009891106341962503,0.7381811474996256,0.6923372398159063
dla46_c,1301400,25.435111424,2.520776704,0.03892736,1.88237312,0.01643601201,1.536767122893,1.7262487411499023,0,0.5050403225806451,0.7613178491592407,1.0,0.5473790322580645,0.7273185483870968,0.7101814516129032,0.6794354838709677,0.7147177419354839,0.7288306451612904,0.7212701612903226,0.7283266129032258,0.733366935483871,0,CNN,0,derma_small,0.6888408940210119,10,0.733366935483871,1.6436012009999998,0.1726248741149902,0.1536767122893,0.006256442745708879,0.7288071949957197,0.007159363281200595,0.7281538177778065,0.0008398574184893153,0.7327515286766025,0.7019774201911702
mobilevitv2_050,1370593,25.435111424,3.091202048,0.057043456,2.885807104,0.015260823594,1.434517417794,1.8038899898529053,0,0.6935483870967742,0.8950076580047608,0.9642857150598004,0.6839717741935484,0.7162298387096774,0.7273185483870968,0.7318548387096774,0.7192540322580645,0.7101814516129032,0.7288306451612904,0.7308467741935484,0.7399193548387096,0,Other,1,derma_small,0.6980257136943112,10,0.7399193548387096,1.5260823594,0.1803889989852905,0.1434517417794,0.005794171484927296,0.7356568329942823,0.006668862997264674,0.735017623010279,0.0008958745066841392,0.7392570732728786,0.6905415212498777
mobilenetv2_050,1968680,25.435111424,2.227175424,0.050469888,1.934996992,0.010582911775,1.010668074531,1.3918373584747314,0,0.2878024193548387,0.7450794219970703,0.8417207815430381,0.6693548387096774,0.6759072580645161,0.6794354838709677,0.686491935483871,0.6980846774193549,0.7101814516129032,0.71875,0.7242943548387096,0.7308467741935484,0,CNN,1,derma_small,0.7016442197592314,10,0.7308467741935484,1.0582911775,0.1391837358474731,0.1010668074531,0.0039540714933407545,0.7279683353506835,0.004635622676275336,0.7274744770115023,0.0005985842263446936,0.7304095625506342,0.7089220692067543
semnasnet_075,2912278,25.435111424,2.791309312,0.065669632,2.116847616,0.014515844161,1.386263117347,1.7350361347198486,0,0.6789314516129032,0.7996179342269898,1.0,0.7066532258064516,0.7227822580645161,0.7293346774193549,0.7308467741935484,0.7303427419354839,0.7318548387096774,0.7323588709677419,0.7338709677419355,0.7338709677419355,0,Other,1,derma_small,0.6942386216012206,9,0.7338709677419355,1.6128715734444443,0.1927817927466498,0.1540292352607777,0.006135564906206289,0.7293957130025001,0.007176274099421179,0.7286420327942446,0.000985286801399522,0.7331486060968838,0.6940193680592279
pvt_v2_b0,3666760,25.435111424,3.883925504,0.094379008,2.32384512,0.003752036282,0.562805442276,2.9163005352020264,0,0.6693548387096774,1.1940381050109865,0.7532467544078827,0.6693548387096774,0.6779233870967742,0.6834677419354839,0.6743951612903226,0.6759072580645161,0.688508064516129,0.6985887096774194,0.6930443548387096,0.7086693548387096,0,Other,1,derma_small,0.6983643592248286,10,0.7086693548387096,0.3752036282,0.2916300535202026,0.0562805442276,0.0012670832764732987,0.7077725480794912,0.0024871886238477807,0.7069111335093737,0.0016984633453314946,0.7074677468027609,0.639168513784971
convnext_atto,3695520,25.435111424,1.59383552,0.09386496,1.502295552,0.001902473153,0.28537097288,1.7847449779510498,0,0.6693548387096774,0.6844482421875,0.6915584423325278,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6769153225806451,0.6703629032258065,0.6839717741935484,0,CNN,0,derma_small,0.6788923072402075,10,0.6839717741935484,0.1902473153,0.178474497795105,0.028537097288,0.000539540468956414,0.6836029427412419,0.001156312550605386,0.6831818025009714,0.0008820616451174796,0.6833690006086492,0.6831643308792029
mnasnet_100,4383312,25.435111424,2.342518784,0.090456064,2.041946112,0.015662512706,1.495769963412,1.6676723957061768,0,0.6814516129032258,0.7495020866394043,1.0,0.7308467741935484,0.7459677419354839,0.7484879032258065,0.7535282258064516,0.7545362903225806,0.7520161290322581,0.751008064516129,0.751008064516129,0.751008064516129,0,Other,1,derma_small,0.7074322980439784,6,0.7545362903225806,2.610418784333333,0.2779453992843628,0.249294993902,0.010059509361311936,0.7470216193496307,0.011746251256582445,0.7457762155139703,0.00159973045578498,0.7533311635170106,0.728075171606649
spnasnet_100,4421616,25.435111424,2.524971008,0.08996864,2.236968448,0.017314696559,1.644896173128,1.8055565357208248,0,0.6910282258064516,0.82371666431427,1.0,0.7147177419354839,0.7288306451612904,0.7434475806451613,0.7434475806451613,0.7555443548387096,0.7610887096774194,0.7605846774193549,0.7626008064516129,0.7626008064516129,0,Other,1,derma_small,0.7139823595456424,9,0.7626008064516129,1.9238551732222224,0.2006173928578694,0.1827662414586666,0.007358847732980416,0.7570299384055786,0.008554812031230893,0.7561322372908357,0.0010418195735820723,0.7618071408609692,0.7298224137904822
ghostnet_100,5182508,25.435111424,2.021654528,0.102040576,1.895246848,0.002228809804,0.334321470636,2.0165441036224365,0,0.6784274193548387,0.9699613332748414,0.9857954545454546,0.7227822580645161,0.7409274193548387,0.7560483870967742,0.764616935483871,0.7444556451612904,0.7288306451612904,0.7454637096774194,0.7520161290322581,0.7434475806451613,0,CNN,1,derma_small,0.7369875898524736,5,0.764616935483871,0.4457619607999999,0.4033088207244873,0.0668642941271999,0.001544631020524992,0.763437705921067,0.0029948998515558893,0.762333822033427,0.002504210220411009,0.7627069569271555,0.7486889522584378
hardcorenas_a,5260232,25.435111424,2.353004544,0.10351104,2.104851968,0.014458044044,1.373514184204,1.6319036483764648,0,0.4128024193548387,0.7275629758834838,1.0,0.7026209677419355,0.6950604838709677,0.7348790322580645,0.7409274193548387,0.7444556451612904,0.7439516129032258,0.7439516129032258,0.7454637096774194,0.7464717741935484,0,Other,1,derma_small,0.7063108117171731,10,0.7464717741935484,1.4458044044,0.1631903648376464,0.1373514184204,0.0054783907048790255,0.7424045917786886,0.006376225445225444,0.7417422583321718,0.0007717887375893636,0.7458960999841688,0.7199513558836418
efficientnet_b0,5288548,25.435111424,4.527751168,0.104891904,3.88640256,0.002608706227,0.391305934064,2.185802698135376,0,0.6113911290322581,0.9071051359176636,1.0,0.7101814516129032,0.7323588709677419,0.7368951612903226,0.7394153225806451,0.7399193548387096,0.7414314516129032,0.7419354838709677,0.7414314516129032,0.7414314516129032,0,CNN,1,derma_small,0.7339020237833339,8,0.7419354838709677,0.326088278375,0.273225337266922,0.048913241758,0.0010738834935430756,0.7411395863028258,0.002133773037007524,0.740355732770588,0.0015656758604850733,0.7407756692875295,0.6514070362972963
fbnetc_100,5572200,25.435111424,3.070230528,0.097455616,2.377075712,0.002376790408,0.356518561127,1.942521095275879,0,0.6733870967741935,0.8285343170166015,1.0,0.7172379032258065,0.7283266129032258,0.7399193548387096,0.7419354838709677,0.7424395161290323,0.7419354838709677,0.7414314516129032,0.7429435483870968,0.7414314516129032,0,CNN,1,derma_small,0.7345651962936857,9,0.7429435483870968,0.264087823111111,0.2158356772528754,0.0396131734585555,0.0008299989535522548,0.7423274174074553,0.0016876410763251642,0.7416918387740066,0.0011516173928301787,0.7420889458500289,0.6940018259981777
mobilevit_s,5578632,25.435111424,6.744440832,0.11897344,6.263985152,0.00543198005,0.814797007462,3.893697023391724,0,0.6683467741935484,1.7518269538879394,0.9713879877870734,0.6809475806451613,0.6834677419354839,0.7444556451612904,0.7368951612903226,0.7565524193548387,0.780241935483871,0.7731854838709677,0.7565524193548387,0.7414314516129032,0,Other,1,derma_small,0.7259237342557303,7,0.780241935483871,0.77599715,0.5562424319131034,0.1163995724945714,0.0028436417594627796,0.778029498312376,0.005371148084302949,0.7760735296319102,0.0036076050947871393,0.7774372489038482,0.6276678845549276
tinynet_a,6187972,25.435111424,4.81296384,0.1186304,4.244470784,0.003272750737,0.490912610487,2.413034677505493,0,0.5761088709677419,1.0079758405685424,1.0,0.7313508064516129,0.7313508064516129,0.7530241935483871,0.7550403225806451,0.7570564516129032,0.7560483870967742,0.7565524193548387,0.7575604838709677,0.7570564516129032,0,CNN,1,derma_small,0.7474362144123882,9,0.7575604838709677,0.3636389707777778,0.268114964167277,0.0545458456096666,0.0012215926241294472,0.7566361826910429,0.0024039736978178463,0.7557436959037236,0.0015288052246551014,0.7564040893472231,0.6573941532258065
ese_vovnet19b_dw,6543080,25.435111424,3.839885312,0.130360832,3.329199616,0.00256293212,0.384439818068,2.1583259105682373,0,0.672883064516129,0.9662997484207152,1.0,0.7217741935483871,0.764616935483871,0.765625,0.7752016129032258,0.7767137096774194,0.7752016129032258,0.7757056451612904,0.7772177419354839,0.7782258064516129,0,CNN,1,derma_small,0.7704600114599254,10,0.7782258064516129,0.256293212,0.2158325910568237,0.0384439818068,0.0007993381279639653,0.7776042377359241,0.0016315539867236516,0.7769581572725974,0.0011515951263520758,0.7773306362793094,0.7032152556873643
densenet121,7978856,25.435111424,6.25999872,0.150952448,5.689198592,0.005952671219,0.892900682906,4.237305164337158,0,0.6839717741935484,1.885309219360352,0.9758522727272728,0.7505040322580645,0.7444556451612904,0.7434475806451613,0.7626008064516129,0.7540322580645161,0.7565524193548387,0.7399193548387096,0.7242943548387096,0.7323588709677419,0,CNN,0,derma_small,0.7156061756274262,5,0.7626008064516129,1.1905342438,0.8474610328674317,0.1785801365812,0.004474261857335319,0.7592039292689458,0.008354001121410187,0.7562828189341338,0.005708707063926493,0.7582720534238541,0.6249141233174516
densenetblur121d,7998088,25.435111424,6.840909824,0.151271424,6.432128,0.007109287201,1.066393080221,4.64943528175354,0,0.703125,2.06078679561615,1.0,0.7358870967741935,0.7590725806451613,0.7555443548387096,0.7525201612903226,0.7696572580645161,0.7741935483870968,0.7736895161290323,0.7752016129032258,0.7757056451612904,0,CNN,0,derma_small,0.7546074236678516,10,0.7757056451612904,0.7109287201,0.464943528175354,0.1066393080221,0.002587689056752076,0.7737035409751387,0.0049029401329546635,0.7719209628928541,0.002948896118797883,0.7734248954888019,0.6217525393007486
crossvit_9_240,8553296,25.435111424,2.344615936,0.170834944,1.929966592,0.003455798147,0.518369722103,2.5283422470092773,0,0.6743951612903226,1.2087881565093994,0.8642451329664751,0.6834677419354839,0.6975806451612904,0.6875,0.702116935483871,0.6900201612903226,0.6905241935483871,0.6481854838709677,0.7076612903225806,0.6980846774193549,0,Other,1,derma_small,0.6887243185378451,9,0.7076612903225806,0.3839775718888888,0.2809269163343642,0.0575966357892222,0.0013015963975683356,0.7067413982645869,0.002550322623504438,0.7058611167474874,0.0016212416893540299,0.7065158573604382,0.6827791580960906
fbnetv3_b,8598464,25.435111424,4.034920448,0.146289152,3.768149504,0.003447294398,0.513646865326,2.5284080505371094,0,0.6229838709677419,1.1108179807662963,1.0,0.7086693548387096,0.7212701612903226,0.717741935483871,0.734375,0.7373991935483871,0.7363911290322581,0.7368951612903226,0.7373991935483871,0.7368951612903226,0,CNN,1,derma_small,0.7270383955447627,6,0.7373991935483871,0.5745490663333334,0.4214013417561849,0.0856078108876666,0.002051227042377754,0.7358897166613636,0.0038940418377420728,0.734538868463144,0.0026347452598687276,0.7354614400055164,0.6608539157998742
resnet14t,10081632,25.435111424,2.512388096,0.169231872,2.12842496,0.002437939183,0.36325293823,1.9312148094177248,0,0.6779233870967742,0.8670976161956787,1.0,0.688508064516129,0.7121975806451613,0.6995967741935484,0.751008064516129,0.6013104838709677,0.7595766129032258,0.7736895161290323,0.7741935483870968,0.7741935483870968,0,CNN,0,derma_small,0.7668411841928221,9,0.7741935483870968,0.2708821314444444,0.2145794232686361,0.0403614375811111,0.0008567249954075623,0.7735308451773147,0.0017235359245515944,0.7728614938377648,0.0011425536939065023,0.773310000189845,0.7413361404106568
seresnext26ts,10388064,25.435111424,4.829741056,0.173946368,4.012693504,0.005146743159,0.766864730664,3.58149528503418,0,0.6985887096774194,1.8253045320510863,0.9985795454545454,0.7464717741935484,0.7494959677419355,0.7474798387096774,0.7620967741935484,0.6607862903225806,0.7560483870967742,0.7560483870967742,0.7373991935483871,0.7600806451612904,0,Other,0,derma_small,0.7450011040027227,5,0.7620967741935484,1.0293486318,0.716299057006836,0.1533729461328,0.0038402233060304443,0.7591813482863555,0.007144791367680737,0.7566903793034937,0.004762391530324552,0.758484573683954,0.6608787622469334
gcresnext26ts,10476600,25.435111424,4.716494848,0.174355968,4.017281024,0.005202752463,0.775210116932,3.6225955486297607,0,0.5796370967741935,1.8422595262527464,1.0,0.7363911290322581,0.7283266129032258,0.7429435483870968,0.703125,0.75,0.764616935483871,0.7731854838709677,0.7746975806451613,0.7746975806451613,0,Other,0,derma_small,0.7591641434544014,9,0.7746975806451613,0.578083607,0.4025106165144179,0.0861344574368889,0.0020651304858428044,0.7731010261474278,0.003919305507859977,0.7716731577875767,0.0024984512873206903,0.7727668602882752,0.6749188721718142
eca_botnext26ts_256,10593301,25.435111424,4.815060992,0.17748736,4.044297728,0.005809788701,0.865658516448,4.083876132965088,0,0.6804435483870968,1.9259206771850583,1.0,0.735383064516129,0.7363911290322581,0.7434475806451613,0.735383064516129,0.7515120967741935,0.7565524193548387,0.7535282258064516,0.7575604838709677,0.7691532258064516,0,Other,0,derma_small,0.7519717456371114,10,0.7691532258064516,0.5809788700999999,0.4083876132965088,0.0865658516447999,0.0020765192717201097,0.7675593739742048,0.003939999844461122,0.7661346553834048,0.002540853007097558,0.7672038735373174,0.667397034579344
bat_resnext26ts,10731200,25.435111424,5.224005632,0.179553792,4.521063424,0.005963568843,0.888571757566,4.151860952377319,0,0.5997983870967742,2.078590250015259,0.9886363636363636,0.7046370967741935,0.7459677419354839,0.7565524193548387,0.7439516129032258,0.7278225806451613,0.7520161290322581,0.7545362903225806,0.7716733870967742,0.7116935483870968,0,Other,0,derma_small,0.6953844509534857,9,0.7716733870967742,0.6626187603333333,0.4613178835974799,0.0987301952851111,0.0023976573502989327,0.7698276042829024,0.004523533459906741,0.7681984158587897,0.0029227375941122792,0.7694245610064873,0.6586079269665054
lambda_resnet26rpt_256,10988688,25.435111424,6.757023744,0.18572544,5.973276672,0.005198386604,0.771960410664,3.727370262145996,0,0.6880040322580645,1.7480767011642455,0.9971590909090908,0.688508064516129,0.7318548387096774,0.7303427419354839,0.719758064516129,0.7207661290322581,0.7011088709677419,0.733366935483871,0.7348790322580645,0.751008064516129,0,Other,0,derma_small,0.7359620081202137,10,0.751008064516129,0.5198386604,0.3727370262145996,0.0771960410664,0.0018360185874241426,0.7496317267321259,0.00349052228903139,0.7483957723915794,0.0022836389470295994,0.7492969408391387,0.6038635367888064
resnet18d,11708744,25.435111424,1.71966464,0.222257152,1.48204544,0.016955825157,1.610803389935,1.780550479888916,0,0.6748991935483871,0.7933631896972656,1.0,0.7106854838709677,0.7121975806451613,0.7575604838709677,0.7600806451612904,0.7580645161290323,0.7580645161290323,0.7585685483870968,0.7595766129032258,0.7600806451612904,0,CNN,0,derma_small,0.7125644358009973,5,0.7600806451612904,3.3911650314,0.3561100959777832,0.322160677987,0.013130647121590861,0.7502296444399923,0.015241678328794828,0.7486696629835676,0.002163677942660938,0.7584396260715194,0.7547284880511081
halonet26t,12480288,25.435111424,3.745513472,0.206362112,3.038918656,0.004422118289,0.656684565924,2.991448163986206,0,0.6804435483870968,1.3745464086532593,0.9389204545454546,0.6875,0.686491935483871,0.6895161290322581,0.7338709677419355,0.7142137096774194,0.7182459677419355,0.6688508064516129,0.6880040322580645,0.7101814516129032,0,Other,0,derma_small,0.6980416825016531,5,0.7338709677419355,0.8844236578,0.5982896327972412,0.1313369131848,0.0032701474821234273,0.7314789237811063,0.006087704659474568,0.7294304108311562,0.003910969839638431,0.7310120018502853,0.6658021566869691
botnet26t_256,12488672,25.435111424,3.81681664,0.209638912,3.050554368,0.003909887011,0.580618221161,2.925894260406494,0,0.672883064516129,1.3464359998703004,0.9730113636363636,0.6859879032258065,0.7237903225806451,0.702116935483871,0.7182459677419355,0.6522177419354839,0.6869959677419355,0.7132056451612904,0.7258064516129032,0.7127016129032258,0,Other,0,derma_small,0.701908580683059,9,0.7258064516129032,0.4344318901111111,0.3250993622673882,0.0645131356845555,0.0015000631368495873,0.724719326866109,0.0028821128383729345,0.7237206071596135,0.0019399397835946994,0.724401156989178,0.6564911272361521
dpn68,12611602,25.435111424,4.496293888,0.218740736,4.234037248,0.006143361099,0.912289123239,4.361400604248047,0,0.6834677419354839,1.842680168151856,0.9299918846650556,0.7071572580645161,0.6638104838709677,0.7061491935483871,0.5997983870967742,0.7046370967741935,0.7081653225806451,0.6431451612903226,0.6315524193548387,0.7091733870967742,0,CNN,0,derma_small,0.6924436470344509,10,0.7091733870967742,0.6143361099,0.4361400604248047,0.0912289123239,0.002207733067640811,0.7076111705165927,0.004163690718179976,0.7062328519263349,0.002741083078661026,0.7072347977599941,0.6234511558744089
dpn68b,12611602,25.435111424,4.628414464,0.217888768,4.267460608,0.006135840093,0.911172253843,4.321991682052612,0,0.670866935483871,1.8832013607025144,1.0,0.7494959677419355,0.7626008064516129,0.7721774193548387,0.7741935483870968,0.7757056451612904,0.7777217741935484,0.7772177419354839,0.7772177419354839,0.7777217741935484,0,CNN,0,derma_small,0.7593968766886752,7,0.7777217741935484,0.8765485847142858,0.6174273831503732,0.1301674648347142,0.003239170151896916,0.7752107347202125,0.006031605255842049,0.7730589875412188,0.004049046064234295,0.7745854420579703,0.680004234704366
gc_efficientnetv2_rw_t,13677713,25.435111424,6.088032256,0.243621376,5.555784192,0.005222963972,0.775610149808,3.7427141666412354,0,0.6779233870967742,1.6039777040481566,1.0,0.7132056451612904,0.7278225806451613,0.7358870967741935,0.7394153225806451,0.7399193548387096,0.7389112903225806,0.7394153225806451,0.7384072580645161,0.7379032258064516,0,Other,1,derma_small,0.7230512301296189,6,0.7399193548387096,0.8704939953333334,0.6237856944402059,0.1292683583013333,0.003215353863133842,0.7375478774217953,0.0059884743725319226,0.7355147436457675,0.004094920401682828,0.7369018006213086,0.6103673391028127
sehalonet33ts,13691712,25.435111424,5.637144576,0.238769152,4.795500032,0.005790347209,0.856971386944,4.02228593826294,0,0.6703629032258065,1.8644816875457764,0.9815340909090908,0.7056451612903226,0.7202620967741935,0.7127016129032258,0.6310483870967742,0.7217741935483871,0.7127016129032258,0.7419354838709677,0.7348790322580645,0.7404233870967742,0,Other,0,derma_small,0.7239377941910375,8,0.7419354838709677,0.723793401125,0.5027857422828675,0.107121423368,0.0026382934724867154,0.7399831910482753,0.004926067604454444,0.7382985751773716,0.0032219224650454543,0.739552702405004,0.6229116817780481
sebotnet33ts_256,13701984,25.435111424,6.786383872,0.2431232,5.310598656,0.006261048328,0.926635152577,4.350970268249512,0,0.6653225806451613,2.0629653453826906,0.7936282483014193,0.6764112903225806,0.6683467741935484,0.6713709677419355,0.657258064516129,0.6754032258064516,0.7116935483870968,0.7061491935483871,0.7081653225806451,0.6673387096774194,0,Other,0,derma_small,0.6513015345340251,7,0.7116935483870968,0.8944354754285715,0.6215671811785016,0.1323764503681428,0.0033095298951464213,0.7093459467702596,0.0061375721170968565,0.7073521237156105,0.004078914135024539,0.7088024042414967,0.5716181154002209
densenet169,14149480,25.435111424,7.537164288,0.24014592,6.892307456,0.008031912672,1.188723075485,5.180866479873657,0,0.7081653225806451,2.324094557762146,0.9713879877870734,0.719758064516129,0.6759072580645161,0.6900201612903226,0.7258064516129032,0.7424395161290323,0.7061491935483871,0.7253024193548387,0.7273185483870968,0.7237903225806451,0,CNN,0,derma_small,0.7016275383140175,6,0.7424395161290323,1.338652112,0.8634777466456095,0.1981205125808333,0.005056897226650383,0.738703966091588,0.009291369103719268,0.7356047409662688,0.00582426544085774,0.738140390561782,0.579889869009775
maxvit_nano_rw_256,15451148,25.435111424,9.313452032,0.281889792,8.43572736,0.010397057392,1.538764494058,6.854584932327271,0,0.6693548387096774,3.317725706100464,0.7321428602392023,0.6703629032258065,0.6738911290322581,0.6300403225806451,0.6794354838709677,0.6779233870967742,0.6975806451612904,0.6769153225806451,0.6960685483870968,0.704133064516129,0,Other,0,derma_small,0.6764726062782607,10,0.704133064516129,1.0397057392,0.6854584932327271,0.1538764494058,0.003880963948387561,0.701410914045712,0.007168944835715686,0.6991211038888651,0.004539881123836779,0.7009508310694192,0.5163269539240399
gcresnext50ts,15667320,25.435111424,6.828326912,0.257570304,6.073332736,0.008476706327,1.275744302246,5.38038969039917,0,0.5599798387096774,2.761482834815979,0.9815340909090908,0.7469758064516129,0.7560483870967742,0.7394153225806451,0.6980846774193549,0.7303427419354839,0.7540322580645161,0.751008064516129,0.7394153225806451,0.7142137096774194,0,Other,0,derma_small,0.6911721392417648,3,0.7560483870967742,2.825568775666667,1.7934632301330566,0.4252481007486666,0.010905821802761385,0.74789201010684,0.02018686717661229,0.7410881392633032,0.01253398221108882,0.7466893954964136,0.6062838065076651
dla34,15742104,25.435111424,2.95698432,0.270052864,2.290753024,0.003622246825,0.545148147174,2.7896502017974854,0,0.0539314516129032,1.2568920373916626,0.9403409090909092,0.3996975806451613,0.6784274193548387,0.7071572580645161,0.7116935483870968,0.6915322580645161,0.6965725806451613,0.6013104838709677,0.7091733870967742,0.7086693548387096,0,CNN,0,derma_small,0.698715820209255,5,0.7116935483870968,0.724449365,0.5579300403594971,0.1090296294347999,0.002640873767215586,0.7098190059946943,0.005017605826170328,0.7081403790952021,0.0036197809565563887,0.7091266651886605,0.6681298748750988
