model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain
seresnext26t_32x4d,16806976,25.435111424,4.75004928,0.26053888,4.122551296,0.035686602086,3.104734381503,1.8106491565704343,0,0.110383064516129,1.596865725517273,0.8645833333333334,0.110383064516129,0.110383064516129,0.110383064516129,0.110383064516129,0.1108870967741935,0.1108870967741935,0.1169354838709677,0.2590725806451613,0.4390120967741935,0
seresnext26d_32x4d,16809512,25.435111424,4.783603712,0.259529216,4.156134912,0.035567130624,2.863154015204,1.820350170135498,0,0.110383064516129,1.604655122756958,0.8541666666666666,0.1098790322580645,0.6693548387096774,0.6693548387096774,0.6582661290322581,0.1088709677419354,0.0761088709677419,0.1290322580645161,0.1769153225806451,0.2132056451612903,0
dla60x,17352344,25.435111424,6.824132608,0.270014976,5.580062208,0.050303661102,3.823078243732,2.435521125793457,0,0.110383064516129,2.1350567817687987,0.5868055621782938,0.033266129032258,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.2071572580645161,0
resnet32ts,17963616,25.435111424,4.90733568,0.289603072,4.286032896,0.030365900481,2.231893685371,1.6440412998199463,0,0.6693548387096774,1.459436058998108,0.788194457689921,0.6713709677419355,0.2001008064516129,0.6577620967741935,0.6451612903225806,0.5751008064516129,0.5327620967741935,0.4793346774193548,0.6461693548387096,0.4909274193548387,0
edgenext_base,18511292,25.435111424,4.798283776,0.31863552,4.333129728,0.051753983464,3.803917784622,2.539259433746338,0,0.6693548387096774,2.216067242622376,0.7152777910232544,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0
eca_resnet33ts,19676302,25.435111424,5.070913536,0.324708352,4.507156992,0.032813813847,2.493849852395,1.7263050079345703,0,0.6678427419354839,1.532048511505127,0.8923611243565878,0.3014112903225806,0.361391129032258,0.1098790322580645,0.110383064516129,0.1134072580645161,0.1693548387096774,0.3004032258064516,0.5272177419354839,0.3669354838709677,0
seresnet33ts,19779200,25.435111424,5.1380224,0.321964032,4.50507008,0.032873812731,2.498409767527,1.73685622215271,0,0.6461693548387096,1.537682032585144,0.8958333333333334,0.5080645161290323,0.2923387096774194,0.2086693548387097,0.5252016129032258,0.5498991935483871,0.6542338709677419,0.6703629032258065,0.6617943548387096,0.6431451612903226,0
gcresnet33ts,19880698,25.435111424,5.165285376,0.324032512,4.5069184,0.033145257305,2.485894297884,1.7622339725494385,0,0.1365927419354838,1.5546351432800294,0.8020833333333334,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.110383064516129,0.2827620967741935,0.2394153225806451,0.2323588709677419,0.3079637096774194,0.4954637096774194,0
densenet201,20013928,25.435111424,9.439281152,0.312674816,8.87023104,0.061306603553,4.59799526646,3.3827803134918213,0,0.1098790322580645,2.962066078186035,0.6736111243565878,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.110383064516129,0.1320564516129032,0
cspresnext50,20569896,25.435111424,5.58891008,0.324092416,5.199911936,0.038408323152,2.957440882683,2.0621702671051025,0,0.6683467741935484,1.8255558013916016,0.8854166666666666,0.1411290322580645,0.6668346774193549,0.3578629032258064,0.6123991935483871,0.6638104838709677,0.6638104838709677,0.6537298387096774,0.655241935483871,0.6219758064516129,0
cspresnext50,20569896,25.435111424,5.58891008,0.324092416,5.199911936,0.038408323152,2.957440882683,2.0630853176116943,0,0.6683467741935484,1.820335865020752,0.8854166666666666,0.1411290322580645,0.6668346774193549,0.3578629032258064,0.6123991935483871,0.6638104838709677,0.6638104838709677,0.6537298387096774,0.655241935483871,0.6219758064516129,0
regnetv_040,20640640,25.435111424,7.2351744,0.34438656,6.716689408,0.044023987265,3.47789499397,2.3018243312835693,0,0.1381048387096774,2.025369882583618,0.7048611243565878,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.0514112903225806,0.0534274193548387,0.0519153225806451,0
convmixer_768_32,21110248,25.435111424,17.284726784,0.348002816,17.035603968,0.254273607874,20.850435845677,13.89036226272583,0,0.6693548387096774,12.43005883693695,0.96875,0.6582661290322581,0.6693548387096774,0.6683467741935484,0.6633064516129032,0.5201612903225806,0.5337701612903226,0.4334677419354839,0.4566532258064516,0.4460685483870967,0
convmixer_768_32,21110248,25.435111424,17.284726784,0.348002816,17.035603968,0.254273607874,20.850435845677,13.899620056152344,0,0.6693548387096774,12.443104362487793,0.96875,0.6582661290322581,0.6693548387096774,0.6683467741935484,0.6633064516129032,0.5201612903225806,0.5337701612903226,0.4334677419354839,0.4566532258064516,0.4460685483870967,0
cs3darknet_focus_l,21151720,25.435111424,3.812622336,0.349049344,3.558042624,0.027605784129,2.374097435076,1.497391700744629,0,0.6693548387096774,1.3270775556564331,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.0514112903225806,0.0519153225806451,0.0514112903225806,0.0655241935483871,0.1658266129032258,0.2883064516129032,0.3311491935483871,0
hrnet_w18,21299004,25.435111424,6.654263296,0.333330944,5.692767744,0.069515043313,5.769748594952,3.449160099029541,0,0.6693548387096774,2.9591232538223267,0.7048611243565878,0.110383064516129,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.110383064516129,0.1098790322580645,0.1098790322580645,0.1038306451612903,0
cspresnet50,21616168,25.435111424,4.385144832,0.359670272,4.136752128,0.029069136,2.383669151968,1.647791862487793,0,0.6693548387096774,1.467486524581909,0.7673611243565878,0.1386088709677419,0.1098790322580645,0.1108870967741935,0.1446572580645161,0.1476814516129032,0.3215725806451613,0.5438508064516129,0.6209677419354839,0.6678427419354839,0
cspresnet50,21616168,25.435111424,4.385144832,0.359670272,4.136752128,0.029069136,2.383669151968,1.645329236984253,0,0.6693548387096774,1.4666846513748169,0.7673611243565878,0.1386088709677419,0.1098790322580645,0.1108870967741935,0.1446572580645161,0.1476814516129032,0.3215725806451613,0.5438508064516129,0.6209677419354839,0.6678427419354839,0
gluon_resnet34_v1b,21797672,25.435111424,2.29638144,0.365887488,1.657467904,0.023529084483,1.929384927577,1.304361343383789,0,0.6693548387096774,1.1597294330596923,0.7152777910232544,0.6693548387096774,0.6693548387096774,0.110383064516129,0.1098790322580645,0.110383064516129,0.1058467741935483,0.1154233870967741,0.1839717741935483,0.2928427419354839,0
resnet34d,21816904,25.435111424,2.319450112,0.36725248,2.007109632,0.025938295938,2.126940266932,1.4174246788024902,0,0.6587701612903226,1.258779263496399,0.819444457689921,0.126008064516129,0.1285282258064516,0.1073588709677419,0.5161290322580645,0.2459677419354838,0.5292338709677419,0.6784274193548387,0.6365927419354839,0.3205645161290322,0
cs3sedarknet_l,21913592,25.435111424,4.710203392,0.362319872,4.062101504,0.031082944114,2.564342889429,1.6791419982910156,0,0.4516129032258064,1.4798372507095336,0.725694457689921,0.1098790322580645,0.1098790322580645,0.1043346774193548,0.1149193548387096,0.3518145161290322,0.4768145161290322,0.5640120967741935,0.6350806451612904,0.6633064516129032,0
dla60,22036632,25.435111424,5.3477376,0.349633024,4.422569472,0.038594894121,3.184078764996,2.103023290634156,0,0.1098790322580645,1.8702107667922967,0.6215277910232544,0.0115927419354838,0.6693548387096774,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.1088709677419354,0.110383064516129,0.109375,0
lamhalobotnet50ts_256,22569824,25.435111424,6.98351616,0.3552896,6.460246016,0.052454869985,4.248844468767,2.612779378890991,0,0.2066532258064516,2.296438694000244,0.75,0.127016129032258,0.1869959677419354,0.1239919354838709,0.1098790322580645,0.080141129032258,0.6693548387096774,0.6703629032258065,0.6713709677419355,0.6663306451612904,0
halo2botnet50ts_256,22635360,25.435111424,7.279214592,0.358220288,6.572424192,0.053718673661,4.378071903383,3.085282325744629,0,0.1098790322580645,2.763558554649353,0.7048611243565878,0.110383064516129,0.0514112903225806,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.6683467741935484,0.6481854838709677,0.486391129032258,0.1108870967741935,0
halonet50ts,22733280,25.435111424,7.254048768,0.360043008,6.532261888,0.04766813846,3.908787353691,2.683090925216675,0,0.1466733870967742,2.386464238166809,0.6840277910232544,0.111391129032258,0.110383064516129,0.0524193548387096,0.6577620967741935,0.1098790322580645,0.1098790322580645,0.6673387096774194,0.0372983870967741,0.110383064516129,0
adv_inception_v3,23834568,25.435111424,3.047161856,0.375713792,2.6130432,0.028288847975,2.206530142075,1.4358649253845217,0,0.6693548387096774,1.2528645753860477,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1129032258064516,0
adv_inception_v3,23834568,25.435111424,3.047161856,0.375713792,2.6130432,0.028288847975,2.206530142075,1.4352567195892334,0,0.6693548387096774,1.2517797708511351,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1129032258064516,0
gluon_inception_v3,23834568,25.435111424,3.047161856,0.375713792,2.6130432,0.028413391341,2.17362443757,1.430393934249878,0,0.1098790322580645,1.2492380380630492,0.6388888955116272,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1189516129032258,0.2479838709677419,0.4778225806451613,0.5509072580645161,0
