model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain
dla60,22036632,25.435111424,5.343543296,0.350034432,4.40462592,0.002457676266,0.122883813283,1.9398365020751955,0,0.6266447368421053,0.5338677644729615,1.0,0.6644736842105263,0.8667763157894737,0.9177631578947368,0.924342105263158,0.9029605263157896,0.9144736842105264,0.924342105263158,0.9292763157894736,0.9276315789473684,0
lamhalobotnet50ts_256,22569824,25.435111424,6.987710464,0.35533056,6.441659392,0.003478033709,0.173901685473,2.6431572437286377,0,0.6266447368421053,0.6836683273315429,1.0,0.662828947368421,0.6825657894736842,0.7384868421052632,0.7171052631578947,0.850328947368421,0.7450657894736842,0.8930921052631579,0.8914473684210527,0.8963815789473685,0
halo2botnet50ts_256,22635360,25.435111424,7.033847808,0.359956992,6.554755072,0.003694969453,0.184748472673,2.8088440895080566,0,0.6266447368421053,0.8245428562164306,0.9958333333333332,0.6365131578947368,0.631578947368421,0.6480263157894737,0.8519736842105263,0.919407894736842,0.8782894736842105,0.8470394736842105,0.7582236842105263,0.6282894736842105,0
halonet50ts,22733280,25.435111424,7.220494336,0.360530432,6.514756608,0.00333054764,0.166527382006,2.492928266525269,0,0.6266447368421053,0.712868070602417,0.9916666666666668,0.6430921052631579,0.8717105263157895,0.6299342105263158,0.75,0.6529605263157895,0.6759868421052632,0.7911184210526315,0.8404605263157895,0.7236842105263158,0
adv_inception_v3,23834568,25.435111424,3.003121664,0.382808576,2.597266432,0.001545821254,0.077291062679,1.3998379707336426,0,0.8733552631578947,0.3624186754226685,1.0,0.8980263157894737,0.8125,0.8700657894736842,0.8601973684210527,0.899671052631579,0.8914473684210527,0.8898026315789473,0.8881578947368421,0.8881578947368421,0
adv_inception_v3,23834568,25.435111424,3.003121664,0.382808576,2.597266432,0.00153418112,0.076709056023,1.39892315864563,0,0.8733552631578947,0.3617527961730957,1.0,0.8980263157894737,0.8125,0.8700657894736842,0.8601973684210527,0.899671052631579,0.8914473684210527,0.8898026315789473,0.8881578947368421,0.8881578947368421,0
gluon_inception_v3,23834568,25.435111424,3.003121664,0.382808576,2.597266432,0.001517491388,0.075115823725,1.4010629653930664,0,0.8848684210526315,0.3625482559204102,1.0,0.756578947368421,0.8782894736842105,0.8536184210526315,0.8618421052631579,0.8634868421052632,0.8601973684210527,0.8601973684210527,0.8601973684210527,0.8618421052631579,0
res2next50,24671464,25.435111424,6.020923392,0.395296256,5.469948928,0.003561143139,0.17627658537,2.6390836238861084,0,0.7023026315789473,0.6801413774490357,1.0,0.8651315789473685,0.8404605263157895,0.7779605263157895,0.8355263157894737,0.8733552631578947,0.875,0.8766447368421053,0.8799342105263158,0.8799342105263158,0
resnext50d_32x4d,25048136,25.435111424,6.090129408,0.398211584,5.416594944,0.003407830222,0.168687595986,2.498620986938477,0,0.6299342105263158,0.6813002347946167,1.0,0.8322368421052632,0.9029605263157896,0.9210526315789472,0.9342105263157896,0.9226973684210528,0.8766447368421053,0.8552631578947368,0.8651315789473685,0.9342105263157896,0
res2net50_14w_8s,25059816,25.435111424,6.205472768,0.395744768,5.29035776,0.003116003399,0.154242168259,2.3628933429718018,0,0.9144736842105264,0.6516468763351441,1.0,0.8273026315789473,0.9177631578947368,0.930921052631579,0.8305921052631579,0.8305921052631579,0.8289473684210527,0.8322368421052632,0.8338815789473685,0.837171052631579,0
resnetv2_50,25549352,25.435111424,4.185915392,0.39215872,3.583028736,0.002010526344,0.099521054021,1.7673556804656982,0,0.6266447368421053,0.499416446685791,1.0,0.6266447368421053,0.6266447368421053,0.7236842105263158,0.8009868421052632,0.8338815789473685,0.8421052631578947,0.8569078947368421,0.8618421052631579,0.8667763157894737,0
resnetblur50,25557032,25.435111424,5.435817984,0.405687808,4.718007808,0.002688365221,0.13307407843,2.13047194480896,0,0.6266447368421053,0.6113064050674438,1.0,0.8881578947368421,0.9013157894736842,0.9029605263157896,0.9161184210526316,0.7697368421052632,0.6694078947368421,0.805921052631579,0.899671052631579,0.8651315789473685,0
resnetaa50,25557032,25.435111424,4.756340736,0.40751872,4.067626496,0.002566637645,0.127048563425,2.033266067504883,0,0.6266447368421053,0.580398154258728,1.0,0.6990131578947368,0.819078947368421,0.8421052631578947,0.9078947368421052,0.9046052631578948,0.8848684210526315,0.8865131578947368,0.8799342105263158,0.881578947368421,0
