model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain
adv_inception_v3,23834568,25.435111424,3.015704576,0.39816192,2.6130432,0.028323197262,2.280017379572,17.699857473373413,0,0.6854838709677419,1.26204195022583,0.8274506553667321,0.6869959677419355,0.7056451612903226,0.7182459677419355,0.7091733870967742,0.7121975806451613,0.6875,0.7096774193548387,0.7182459677419355,0.7308467741935484,0
adv_inception_v3,23834568,25.435111424,3.015704576,0.39816192,2.6130432,0.028288847975,2.206530142075,17.72820496559143,0,0.6854838709677419,1.261012077331543,0.8274506553667321,0.6869959677419355,0.7056451612903226,0.7182459677419355,0.7091733870967742,0.7121975806451613,0.6875,0.7096774193548387,0.7182459677419355,0.7308467741935484,0
gluon_inception_v3,23834568,25.435111424,3.015704576,0.39816192,2.6130432,0.028413391341,2.17362443757,17.7593777179718,0,0.6854838709677419,1.2625297546386718,0.8274506553667321,0.6869959677419355,0.7056451612903226,0.7182459677419355,0.7091733870967742,0.7121975806451613,0.6875,0.7096774193548387,0.7182459677419355,0.7308467741935484,0
res2next50,24671464,25.435111424,6.043992064,0.40476928,5.48699904,0.053056355115,4.058811166315,32.70801639556885,0,0.6789314516129032,2.321152448654175,0.8348753495847798,0.6764112903225806,0.7091733870967742,0.7076612903225806,0.7081653225806451,0.7227822580645161,0.7207661290322581,0.7328629032258065,0.734375,0.704133064516129,0
resnext50d_32x4d,25048136,25.435111424,6.094323712,0.415325696,5.431085568,0.048562962344,3.715066619342,30.45186686515808,0,0.6829637096774194,2.302835202217102,0.7600806450734944,0.702116935483871,0.6990927419354839,0.7086693548387096,0.7162298387096774,0.7242943548387096,0.733366935483871,0.7368951612903226,0.7419354838709677,0.751008064516129,0
res2net50_14w_8s,25059816,25.435111424,5.985271808,0.415425024,5.305048576,0.046123623309,3.413148124864,28.84355592727661,0,0.688508064516129,2.222096371650696,0.8120581085823443,0.6920362903225806,0.7076612903225806,0.7222782258064516,0.7278225806451613,0.7404233870967742,0.7273185483870968,0.688508064516129,0.6774193548387096,0.7127016129032258,0
resnetv2_50,25549352,25.435111424,4.198498304,0.40661248,3.596408832,0.034152873008,2.476083293059,21.21350598335266,0,0.657258064516129,1.7257998943328858,0.7580737221186564,0.6713709677419355,0.6794354838709677,0.7076612903225806,0.7051411290322581,0.7217741935483871,0.7212701612903226,0.717741935483871,0.7293346774193549,0.7303427419354839,0
resnetblur50,25557032,25.435111424,5.458886656,0.423719424,4.737941504,0.041512529123,3.0719271551,25.73718404769897,0,0.6754032258064516,2.092613124847412,0.7646422522253098,0.6990927419354839,0.7101814516129032,0.7001008064516129,0.6975806451612904,0.6819556451612904,0.7152217741935484,0.7192540322580645,0.7202620967741935,0.7268145161290323,0
resnetaa50,25557032,25.435111424,4.777312256,0.4232832,4.085200896,0.039691547079,3.036403351508,24.78273367881775,0,0.672883064516129,1.993489027023316,0.7707873027618617,0.6880040322580645,0.6955645161290323,0.7066532258064516,0.7116935483870968,0.7242943548387096,0.7132056451612904,0.7232862903225806,0.7288306451612904,0.7404233870967742,0
ecaresnet50t,25573814,25.435111424,5.628755968,0.422544896,5.148889088,0.04405435317,3.348130840949,27.25937914848328,0,0.6834677419354839,2.095717430114746,0.7506582339604696,0.6990927419354839,0.7036290322580645,0.6990927419354839,0.7056451612903226,0.7172379032258065,0.7258064516129032,0.7278225806451613,0.735383064516129,0.7464717741935484,0
ecaresnet50d,25576350,25.435111424,5.6623104,0.422583808,5.182472704,0.044162976456,3.356386210688,27.349543571472168,0,0.6875,2.1029927730560303,0.7458066357869536,0.6955645161290323,0.7127016129032258,0.7182459677419355,0.7232862903225806,0.7263104838709677,0.7237903225806451,0.7227822580645161,0.7318548387096774,0.7384072580645161,0
